"product_name","brand","price","original_price","url","image_url"
"Nokia HMD 105 4G","Nokia","640.000đ","","https://cellphones.com.vn/nokia-hmd-105-4g.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/n/o/nokia-hmd-105-4g_3_.png"
"TECNO CAMON 30 12GB 256GB","Tecno","5.090.000đ","6.870.000đ","https://cellphones.com.vn/dien-thoai-tecno-camon-30-12gb-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-tecno-camon-30-12gb-256gb_1.jpg"
"realme C61 4GB 128GB","Realme","2.390.000đ","3.590.000đ","https://cellphones.com.vn/dien-thoai-realme-c61.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-realme-c61_2_.png"
"Nubia V60 Design 6GB 256GB","Other","2.690.000đ","3.290.000đ","https://cellphones.com.vn/dien-thoai-nubia-v60-design.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-nubia-v60-design-6gb-256gb.png"
"Xiaomi Redmi Note 11 Pro","Xiaomi","5.790.000đ","7.490.000đ","https://cellphones.com.vn/xiaomi-redmi-note-11-pro.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-11-pro.png"
"Infinix Note 50 8GB 256GB","Infinix","5.590.000đ","5.890.000đ","https://cellphones.com.vn/dien-thoai-infinix-note-50.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-note-50_6_.png"
"Itel RS4 8GB 128GB NFC","Other","2.990.000đ","3.990.000đ","https://cellphones.com.vn/dien-thoai-itel-rs4-128gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-itel-rs4_2__3.png"
"Samsung Galaxy S24 8GB 512GB","Samsung","19.190.000đ","26.490.000đ","https://cellphones.com.vn/samsung-galaxy-s24-512gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/2/s24-thumb.png"
"OPPO Reno10 128GB","Oppo","7.990.000đ","9.990.000đ","https://cellphones.com.vn/oppo-reno10-128gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno10._1.png"
"Itel P55 Plus 8GB 128GB","Other","2.590.000đ","3.290.000đ","https://cellphones.com.vn/dien-thoai-itel-p55-plus.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-itel-p55-plus_1_.png"
"realme Note 60x 3GB 64GB","Realme","2.690.000đ","","https://cellphones.com.vn/dien-thoai-realme-note-60x.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-realme-note-60x.png"
"Masstel izi T5 plus 4G","Other","530.000đ","","https://cellphones.com.vn/dien-thoai-masstel-izi-t5-plus.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/masstel_izi_t5_plus_4g.jpg"
"Xiaomi 13T Pro 5G 12GB 512GB - Chỉ có tại CellphoneS","Xiaomi","Giá Liên Hệ","","https://cellphones.com.vn/xiaomi-13t-pro.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-13-pro-thumb-xanh-la9.jpg"
"Masstel izi 16 4G","Other","450.000đ","","https://cellphones.com.vn/dien-thoai-masstel-izi-16-4g.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-masstel-izi-16-4g.png"
"Masstel izi 22","Other","470.000đ","","https://cellphones.com.vn/dien-thoai-masstel-izi-22.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/masstel-izi-22-11.jpg"
"Masstel Fami 8 4G","Other","570.000đ","","https://cellphones.com.vn/dien-thoai-masstel-fami-8.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-masstel-fami-8-1_1.jpg"
"Viettel T2 4G","Other","530.000đ","550.000đ","https://cellphones.com.vn/dien-thoai-viettel-t2-4g.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-viettel-t2-4g_2_.png"
"realme C55 6GB 128GB","Realme","3.480.000đ","4.990.000đ","https://cellphones.com.vn/realme-c55.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/g/rgrgrtyt6.jpg"
"Masstel izi T2 4G","Other","500.000đ","","https://cellphones.com.vn/dien-thoai-masstel-izi-t2.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-masstel-izi-t2_1.png"
"Xiaomi Redmi 10 (4GB - 64GB)","Xiaomi","3.190.000đ","3.990.000đ","https://cellphones.com.vn/xiaomi-redmi-10-64gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/0/0/004.jpg"
"Itel 9211 4G","Other","490.000đ","","https://cellphones.com.vn/dien-thoai-itel-9211-4g.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-itel-9211-4g.png"
"iPhone 15 Plus 128GB | Chính hãng VN/A","Apple","17.690.000đ","22.990.000đ","https://cellphones.com.vn/iphone-15-plus.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus_1_.png"
"iPhone 17 Pro Max 1TB | Chính hãng","Apple","50.990.000đ","","https://cellphones.com.vn/iphone-17-pro-max-1tb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-17-pro-cam_4.jpg"
"iPhone 14 Pro Max 128GB | Chính hãng VN/A","Apple","25.590.000đ","29.990.000đ","https://cellphones.com.vn/iphone-14-pro-max.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro_2__5.png"
"iPhone 15 Plus 256GB | Chính hãng VN/A","Apple","21.290.000đ","25.990.000đ","https://cellphones.com.vn/iphone-15-plus-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus-256gb_2.png"
"iPhone 15 Pro Max 256GB | Chính hãng VN/A","Apple","25.990.000đ","34.990.000đ","https://cellphones.com.vn/iphone-15-pro-max.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-max_3.png"
"iPhone 15 Pro Max 512GB | Chính hãng VN/A","Apple","28.490.000đ","40.990.000đ","https://cellphones.com.vn/iphone-15-pro-max-512gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-max_5.png"
"iPhone 14 Pro 128GB | Chính hãng VN/A","Apple","22.990.000đ","27.990.000đ","https://cellphones.com.vn/iphone-14-pro.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro_2__4.png"
"iPhone 15 Pro 128GB | Chính hãng VN/A","Apple","23.990.000đ","28.990.000đ","https://cellphones.com.vn/iphone-15-pro.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-max_4.png"
"iPhone 14 Pro Max 256GB | Chính hãng VN/A","Apple","27.990.000đ","32.990.000đ","https://cellphones.com.vn/iphone-14-pro-max-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro-max-256gb.png"
"iPhone 16 256GB | Chính hãng VN/A","Apple","22.990.000đ","25.990.000đ","https://cellphones.com.vn/iphone-16-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-1_1.png"
"iPhone 12 Pro Max 128GB I Chính hãng VN/A","Apple","23.490.000đ","28.990.000đ","https://cellphones.com.vn/iphone-12-pro-max.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_251_1.jpg"
"iPhone 15 Pro 256GB | Chính hãng VN/A","Apple","26.290.000đ","31.990.000đ","https://cellphones.com.vn/iphone-15-pro-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-256gb.png"
"iPhone 13 Pro Max 128GB | Chính hãng VN/A","Apple","22.990.000đ","28.990.000đ","https://cellphones.com.vn/iphone-13-pro-max.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-13-pro-max.png"
"Xiaomi 15 5G 12GB 256GB","Xiaomi","19.540.000đ","24.540.000đ","https://cellphones.com.vn/dien-thoai-xiaomi-15.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-xiaomi-15_11_.png"
"iPhone 16 Pro 512GB | Chính hãng VN/A","Apple","34.690.000đ","37.990.000đ","https://cellphones.com.vn/iphone-16-pro-512gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro_2.png"
"Samsung Galaxy S24 Ultra 12GB 512GB","Samsung","23.490.000đ","36.810.000đ","https://cellphones.com.vn/samsung-galaxy-s24-ultra-512gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ss-s24-ultra-xam-222_1.png"
"iPhone 15 Pro Max 1TB | Chính hãng VN/A","Apple","31.990.000đ","46.990.000đ","https://cellphones.com.vn/iphone-15-pro-max-1tb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-256gb_1.png"
"iPhone 11 128GB | Chính hãng VN/A","Apple","8.490.000đ","11.990.000đ","https://cellphones.com.vn/iphone-11-128gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-11-128gb.png"
"Xiaomi Redmi Note 13 6GB 128GB","Xiaomi","3.790.000đ","4.890.000đ","https://cellphones.com.vn/xiaomi-redmi-note-13.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13_1__1_1.png"
"iPhone 16 Plus 512GB | Chính hãng VN/A","Apple","29.490.000đ","34.990.000đ","https://cellphones.com.vn/iphone-16-plus-512gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-plus-1_2.png"
"Xiaomi Redmi Note 13 Pro 4G 8GB 128GB","Xiaomi","5.790.000đ","7.290.000đ","https://cellphones.com.vn/xiaomi-redmi-note-13-pro.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13-pro-4g_13__1.png"
"iPhone 14 Pro 256GB | Chính hãng VN/A","Apple","24.990.000đ","29.990.000đ","https://cellphones.com.vn/iphone-14-pro-256gb.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-14-pro-256gb.png"
"Samsung Galaxy A55 5G 8GB 128GB","Samsung","7.590.000đ","9.990.000đ","https://cellphones.com.vn/samsung-galaxy-a55.html","https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a55.png"
